date;nom_point;latitude;longitude;vitesse_reelle;vitesse_habituelle;bouchon_seconds;niveau traffic
2025-12-26 22:22:19;Point E_1 _ Insertion- vers L;50.423737;3.022513;108;108;0;0
2025-12-26 22:22:19;Point F_1 _ Radar _ Douai;50.424005;3.020059;105;105;0;0
2025-12-26 22:22:20;Point G_1 _ Sortie Final _  vers D;50.388299;3.128845;104;104;0;0
2025-12-26 22:27:20;Point A_1 - Vrai Point Inser1 vers D ;50.431664;2.931068;110;110;0;0
2025-12-26 22:27:21;Point A_2 - Inser1 vers L  (Corrigé);50.43177;2.931005;112;112;0;0
2025-12-26 22:27:21;Point B_1 - Mid_Inser1-2 vers D;50.432193;2.937499;110;110;0;0
2025-12-26 22:27:21;Point C_1 _ Inser 2 vers D;50.430505;2.9621;109;109;0;0
2025-12-26 22:27:22;Point D_1 _ Sortie1 _ vers D;50.428886;2.979063;98;98;0;0
2025-12-26 22:27:22;Point E_1 _ Insertion- vers L;50.423737;3.022513;108;108;0;0
2025-12-26 22:27:22;Point F_1 _ Radar _ Douai;50.424005;3.020059;105;105;0;0
2025-12-26 22:27:23;Point G_1 _ Sortie Final _  vers D;50.388299;3.128845;104;104;0;0
2025-12-26 22:32:23;Point A_1 - Vrai Point Inser1 vers D ;50.431664;2.931068;110;110;0;0
2025-12-26 22:32:24;Point A_2 - Inser1 vers L  (Corrigé);50.43177;2.931005;112;112;0;0
2025-12-26 22:32:24;Point B_1 - Mid_Inser1-2 vers D;50.432193;2.937499;110;110;0;0
2025-12-26 22:32:24;Point C_1 _ Inser 2 vers D;50.430505;2.9621;109;109;0;0
2025-12-26 22:32:25;Point D_1 _ Sortie1 _ vers D;50.428886;2.979063;98;98;0;0
2025-12-26 22:32:25;Point E_1 _ Insertion- vers L;50.423737;3.022513;108;108;0;0
2025-12-26 22:32:25;Point F_1 _ Radar _ Douai;50.424005;3.020059;105;105;0;0
2025-12-26 22:32:26;Point G_1 _ Sortie Final _  vers D;50.388299;3.128845;104;104;0;0
2025-12-26 22:37:26;Point A_1 - Vrai Point Inser1 vers D ;50.431664;2.931068;110;110;0;0
2025-12-26 22:37:27;Point A_2 - Inser1 vers L  (Corrigé);50.43177;2.931005;112;112;0;0
2025-12-26 22:37:27;Point B_1 - Mid_Inser1-2 vers D;50.432193;2.937499;110;110;0;0
2025-12-26 22:37:27;Point C_1 _ Inser 2 vers D;50.430505;2.9621;109;109;0;0
2025-12-26 22:37:28;Point D_1 _ Sortie1 _ vers D;50.428886;2.979063;98;98;0;0
2025-12-26 22:37:28;Point E_1 _ Insertion- vers L;50.423737;3.022513;108;108;0;0
2025-12-26 22:37:28;Point F_1 _ Radar _ Douai;50.424005;3.020059;105;105;0;0
2025-12-26 22:37:29;Point G_1 _ Sortie Final _  vers D;50.388299;3.128845;104;104;0;0
2025-12-26 22:42:29;Point A_1 - Vrai Point Inser1 vers D ;50.431664;2.931068;110;110;0;0
2025-12-26 22:42:30;Point A_2 - Inser1 vers L  (Corrigé);50.43177;2.931005;112;112;0;0
2025-12-26 22:42:30;Point B_1 - Mid_Inser1-2 vers D;50.432193;2.937499;110;110;0;0
2025-12-26 22:42:30;Point C_1 _ Inser 2 vers D;50.430505;2.9621;109;109;0;0
2025-12-26 22:42:31;Point D_1 _ Sortie1 _ vers D;50.428886;2.979063;98;98;0;0
2025-12-26 22:42:31;Point E_1 _ Insertion- vers L;50.423737;3.022513;108;108;0;0
2025-12-26 22:42:31;Point F_1 _ Radar _ Douai;50.424005;3.020059;105;105;0;0
2025-12-26 22:42:32;Point G_1 _ Sortie Final _  vers D;50.388299;3.128845;104;104;0;0
2025-12-26 22:47:32;Point A_1 - Vrai Point Inser1 vers D ;50.431664;2.931068;110;110;0;0
2025-12-26 22:47:33;Point A_2 - Inser1 vers L  (Corrigé);50.43177;2.931005;112;112;0;0
2025-12-26 22:47:33;Point B_1 - Mid_Inser1-2 vers D;50.432193;2.937499;110;110;0;0
2025-12-26 22:47:33;Point C_1 _ Inser 2 vers D;50.430505;2.9621;109;109;0;0
2025-12-26 22:47:34;Point D_1 _ Sortie1 _ vers D;50.428886;2.979063;98;98;0;0
2025-12-26 22:47:34;Point E_1 _ Insertion- vers L;50.423737;3.022513;108;108;0;0
2025-12-26 22:47:34;Point F_1 _ Radar _ Douai;50.424005;3.020059;105;105;0;0
2025-12-26 22:47:35;Point G_1 _ Sortie Final _  vers D;50.388299;3.128845;104;104;0;0
2025-12-26 22:52:35;Point A_1 - Vrai Point Inser1 vers D ;50.431664;2.931068;110;110;0;0
2025-12-26 22:52:35;Point A_2 - Inser1 vers L  (Corrigé);50.43177;2.931005;112;112;0;0
2025-12-26 22:52:36;Point B_1 - Mid_Inser1-2 vers D;50.432193;2.937499;110;110;0;0
2025-12-26 22:52:36;Point C_1 _ Inser 2 vers D;50.430505;2.9621;109;109;0;0
2025-12-26 22:52:36;Point D_1 _ Sortie1 _ vers D;50.428886;2.979063;98;98;0;0
2025-12-26 22:52:37;Point E_1 _ Insertion- vers L;50.423737;3.022513;108;108;0;0
2025-12-26 22:52:37;Point F_1 _ Radar _ Douai;50.424005;3.020059;105;105;0;0
2025-12-26 22:52:37;Point G_1 _ Sortie Final _  vers D;50.388299;3.128845;104;104;0;0
2025-12-26 22:57:37;Point A_1 - Vrai Point Inser1 vers D ;50.431664;2.931068;110;110;0;0
2025-12-26 22:57:38;Point A_2 - Inser1 vers L  (Corrigé);50.43177;2.931005;112;112;0;0
2025-12-26 22:57:38;Point B_1 - Mid_Inser1-2 vers D;50.432193;2.937499;110;110;0;0
2025-12-26 22:57:38;Point C_1 _ Inser 2 vers D;50.430505;2.9621;109;109;0;0
2025-12-26 22:57:39;Point D_1 _ Sortie1 _ vers D;50.428886;2.979063;98;98;0;0
2025-12-26 22:57:39;Point E_1 _ Insertion- vers L;50.423737;3.022513;108;108;0;0
2025-12-26 22:57:39;Point F_1 _ Radar _ Douai;50.424005;3.020059;105;105;0;0
2025-12-26 22:57:40;Point G_1 _ Sortie Final _  vers D;50.388299;3.128845;104;104;0;0
2025-12-26 23:02:40;Point A_1 - Vrai Point Inser1 vers D ;50.431664;2.931068;110;110;0;0
2025-12-26 23:02:40;Point A_2 - Inser1 vers L  (Corrigé);50.43177;2.931005;112;112;0;0
2025-12-26 23:02:41;Point B_1 - Mid_Inser1-2 vers D;50.432193;2.937499;110;110;0;0
2025-12-26 23:02:41;Point C_1 _ Inser 2 vers D;50.430505;2.9621;109;109;0;0
2025-12-26 23:02:41;Point D_1 _ Sortie1 _ vers D;50.428886;2.979063;98;98;0;0
2025-12-26 23:02:41;Point E_1 _ Insertion- vers L;50.423737;3.022513;108;108;0;0
2025-12-26 23:02:42;Point F_1 _ Radar _ Douai;50.424005;3.020059;105;105;0;0
2025-12-26 23:02:42;Point G_1 _ Sortie Final _  vers D;50.388299;3.128845;104;104;0;0
2025-12-26 23:07:42;Point A_1 - Vrai Point Inser1 vers D ;50.431664;2.931068;110;110;0;0
2025-12-26 23:07:43;Point A_2 - Inser1 vers L  (Corrigé);50.43177;2.931005;112;112;0;0
2025-12-26 23:07:43;Point B_1 - Mid_Inser1-2 vers D;50.432193;2.937499;110;110;0;0
2025-12-26 23:07:43;Point C_1 _ Inser 2 vers D;50.430505;2.9621;109;109;0;0
2025-12-26 23:07:44;Point D_1 _ Sortie1 _ vers D;50.428886;2.979063;98;98;0;0
2025-12-26 23:07:44;Point E_1 _ Insertion- vers L;50.423737;3.022513;108;108;0;0
2025-12-26 23:07:44;Point F_1 _ Radar _ Douai;50.424005;3.020059;105;105;0;0
2025-12-26 23:07:44;Point G_1 _ Sortie Final _  vers D;50.388299;3.128845;104;104;0;0
2025-12-26 23:12:45;Point A_1 - Vrai Point Inser1 vers D ;50.431664;2.931068;110;110;0;0
2025-12-26 23:12:45;Point A_2 - Inser1 vers L  (Corrigé);50.43177;2.931005;112;112;0;0
2025-12-26 23:12:45;Point B_1 - Mid_Inser1-2 vers D;50.432193;2.937499;110;110;0;0
2025-12-26 23:12:46;Point C_1 _ Inser 2 vers D;50.430505;2.9621;109;109;0;0
2025-12-26 23:12:46;Point D_1 _ Sortie1 _ vers D;50.428886;2.979063;98;98;0;0
2025-12-26 23:12:46;Point E_1 _ Insertion- vers L;50.423737;3.022513;108;108;0;0
2025-12-26 23:12:46;Point F_1 _ Radar _ Douai;50.424005;3.020059;105;105;0;0
2025-12-26 23:12:47;Point G_1 _ Sortie Final _  vers D;50.388299;3.128845;104;104;0;0
2025-12-26 23:17:47;Point A_1 - Vrai Point Inser1 vers D ;50.431664;2.931068;110;110;0;0
2025-12-26 23:17:47;Point A_2 - Inser1 vers L  (Corrigé);50.43177;2.931005;112;112;0;0
2025-12-26 23:17:48;Point B_1 - Mid_Inser1-2 vers D;50.432193;2.937499;110;110;0;0
2025-12-26 23:17:48;Point C_1 _ Inser 2 vers D;50.430505;2.9621;109;109;0;0
2025-12-26 23:17:48;Point D_1 _ Sortie1 _ vers D;50.428886;2.979063;98;98;0;0
2025-12-26 23:17:48;Point E_1 _ Insertion- vers L;50.423737;3.022513;108;108;0;0
2025-12-26 23:17:49;Point F_1 _ Radar _ Douai;50.424005;3.020059;105;105;0;0
2025-12-26 23:17:49;Point G_1 _ Sortie Final _  vers D;50.388299;3.128845;104;104;0;0
2025-12-26 23:22:49;Point A_1 - Vrai Point Inser1 vers D ;50.431664;2.931068;110;110;0;0
2025-12-26 23:22:50;Point A_2 - Inser1 vers L  (Corrigé);50.43177;2.931005;112;112;0;0
2025-12-26 23:22:50;Point B_1 - Mid_Inser1-2 vers D;50.432193;2.937499;110;110;0;0
2025-12-26 23:22:50;Point C_1 _ Inser 2 vers D;50.430505;2.9621;109;109;0;0
2025-12-26 23:22:51;Point D_1 _ Sortie1 _ vers D;50.428886;2.979063;98;98;0;0
2025-12-26 23:22:51;Point E_1 _ Insertion- vers L;50.423737;3.022513;108;108;0;0
2025-12-26 23:22:51;Point F_1 _ Radar _ Douai;50.424005;3.020059;105;105;0;0
2025-12-26 23:22:51;Point G_1 _ Sortie Final _  vers D;50.388299;3.128845;104;104;0;0
2025-12-26 23:27:52;Point A_1 - Vrai Point Inser1 vers D ;50.431664;2.931068;110;110;0;0
2025-12-26 23:27:52;Point A_2 - Inser1 vers L  (Corrigé);50.43177;2.931005;112;112;0;0
2025-12-26 23:27:52;Point B_1 - Mid_Inser1-2 vers D;50.432193;2.937499;110;110;0;0
2025-12-26 23:27:53;Point C_1 _ Inser 2 vers D;50.430505;2.9621;109;109;0;0
2025-12-26 23:27:53;Point D_1 _ Sortie1 _ vers D;50.428886;2.979063;98;98;0;0
2025-12-26 23:27:53;Point E_1 _ Insertion- vers L;50.423737;3.022513;108;108;0;0
2025-12-26 23:27:53;Point F_1 _ Radar _ Douai;50.424005;3.020059;105;105;0;0
2025-12-26 23:27:54;Point G_1 _ Sortie Final _  vers D;50.388299;3.128845;104;104;0;0
2025-12-26 23:32:54;Point A_1 - Vrai Point Inser1 vers D ;50.431664;2.931068;110;110;0;0
2025-12-26 23:32:54;Point A_2 - Inser1 vers L  (Corrigé);50.43177;2.931005;112;112;0;0
2025-12-26 23:32:55;Point B_1 - Mid_Inser1-2 vers D;50.432193;2.937499;110;110;0;0
2025-12-26 23:32:55;Point C_1 _ Inser 2 vers D;50.430505;2.9621;109;109;0;0
2025-12-26 23:32:55;Point D_1 _ Sortie1 _ vers D;50.428886;2.979063;98;98;0;0
2025-12-26 23:32:56;Point E_1 _ Insertion- vers L;50.423737;3.022513;108;108;0;0
2025-12-26 23:32:56;Point F_1 _ Radar _ Douai;50.424005;3.020059;105;105;0;0
2025-12-26 23:32:56;Point G_1 _ Sortie Final _  vers D;50.388299;3.128845;104;104;0;0
2025-12-26 23:37:56;Point A_1 - Vrai Point Inser1 vers D ;50.431664;2.931068;110;110;0;0
2025-12-26 23:37:57;Point A_2 - Inser1 vers L  (Corrigé);50.43177;2.931005;112;112;0;0
2025-12-26 23:37:57;Point B_1 - Mid_Inser1-2 vers D;50.432193;2.937499;110;110;0;0
2025-12-26 23:37:57;Point C_1 _ Inser 2 vers D;50.430505;2.9621;109;109;0;0
2025-12-26 23:37:58;Point D_1 _ Sortie1 _ vers D;50.428886;2.979063;98;98;0;0
2025-12-26 23:37:58;Point E_1 _ Insertion- vers L;50.423737;3.022513;108;108;0;0
2025-12-26 23:37:58;Point F_1 _ Radar _ Douai;50.424005;3.020059;105;105;0;0
2025-12-26 23:37:59;Point G_1 _ Sortie Final _  vers D;50.388299;3.128845;104;104;0;0
2025-12-26 23:42:59;Point A_1 - Vrai Point Inser1 vers D ;50.431664;2.931068;110;110;0;0
2025-12-26 23:42:59;Point A_2 - Inser1 vers L  (Corrigé);50.43177;2.931005;112;112;0;0
2025-12-26 23:42:59;Point B_1 - Mid_Inser1-2 vers D;50.432193;2.937499;110;110;0;0
2025-12-26 23:43:00;Point C_1 _ Inser 2 vers D;50.430505;2.9621;109;109;0;0
2025-12-26 23:43:00;Point D_1 _ Sortie1 _ vers D;50.428886;2.979063;98;98;0;0
2025-12-26 23:43:00;Point E_1 _ Insertion- vers L;50.423737;3.022513;108;108;0;0
2025-12-26 23:43:01;Point F_1 _ Radar _ Douai;50.424005;3.020059;105;105;0;0
2025-12-26 23:43:01;Point G_1 _ Sortie Final _  vers D;50.388299;3.128845;104;104;0;0
2025-12-26 23:48:01;Point A_1 - Vrai Point Inser1 vers D ;50.431664;2.931068;110;110;0;0
2025-12-26 23:48:01;Point A_2 - Inser1 vers L  (Corrigé);50.43177;2.931005;112;112;0;0
2025-12-26 23:48:02;Point B_1 - Mid_Inser1-2 vers D;50.432193;2.937499;110;110;0;0
2025-12-26 23:48:02;Point C_1 _ Inser 2 vers D;50.430505;2.9621;109;109;0;0
2025-12-26 23:48:02;Point D_1 _ Sortie1 _ vers D;50.428886;2.979063;98;98;0;0
2025-12-26 23:48:03;Point E_1 _ Insertion- vers L;50.423737;3.022513;108;108;0;0
2025-12-26 23:48:03;Point F_1 _ Radar _ Douai;50.424005;3.020059;105;105;0;0
2025-12-26 23:48:03;Point G_1 _ Sortie Final _  vers D;50.388299;3.128845;104;104;0;0
2025-12-26 23:53:04;Point A_1 - Vrai Point Inser1 vers D ;50.431664;2.931068;110;110;0;0
2025-12-26 23:53:04;Point A_2 - Inser1 vers L  (Corrigé);50.43177;2.931005;112;112;0;0
2025-12-26 23:53:04;Point B_1 - Mid_Inser1-2 vers D;50.432193;2.937499;110;110;0;0
2025-12-26 23:53:04;Point C_1 _ Inser 2 vers D;50.430505;2.9621;109;109;0;0
2025-12-26 23:53:05;Point D_1 _ Sortie1 _ vers D;50.428886;2.979063;98;98;0;0
2025-12-26 23:53:05;Point E_1 _ Insertion- vers L;50.423737;3.022513;108;108;0;0
2025-12-26 23:53:05;Point F_1 _ Radar _ Douai;50.424005;3.020059;105;105;0;0
2025-12-26 23:53:06;Point G_1 _ Sortie Final _  vers D;50.388299;3.128845;104;104;0;0
2025-12-26 23:58:06;Point A_1 - Vrai Point Inser1 vers D ;50.431664;2.931068;110;110;0;0
2025-12-26 23:58:06;Point A_2 - Inser1 vers L  (Corrigé);50.43177;2.931005;112;112;0;0
2025-12-26 23:58:06;Point B_1 - Mid_Inser1-2 vers D;50.432193;2.937499;110;110;0;0
2025-12-26 23:58:07;Point C_1 _ Inser 2 vers D;50.430505;2.9621;109;109;0;0
2025-12-26 23:58:07;Point D_1 _ Sortie1 _ vers D;50.428886;2.979063;98;98;0;0
2025-12-26 23:58:07;Point E_1 _ Insertion- vers L;50.423737;3.022513;108;108;0;0
2025-12-26 23:58:08;Point F_1 _ Radar _ Douai;50.424005;3.020059;105;105;0;0
2025-12-26 23:58:08;Point G_1 _ Sortie Final _  vers D;50.388299;3.128845;104;104;0;0
2025-12-27 00:03:08;Point A_1 - Vrai Point Inser1 vers D ;50.431664;2.931068;110;110;0;0
2025-12-27 00:03:09;Point A_2 - Inser1 vers L  (Corrigé);50.43177;2.931005;112;112;0;0
2025-12-27 00:03:09;Point B_1 - Mid_Inser1-2 vers D;50.432193;2.937499;110;110;0;0
2025-12-27 00:03:09;Point C_1 _ Inser 2 vers D;50.430505;2.9621;109;109;0;0
2025-12-27 00:03:09;Point D_1 _ Sortie1 _ vers D;50.428886;2.979063;98;98;0;0
2025-12-27 00:03:10;Point E_1 _ Insertion- vers L;50.423737;3.022513;108;108;0;0
2025-12-27 00:03:10;Point F_1 _ Radar _ Douai;50.424005;3.020059;105;105;0;0
2025-12-27 00:03:10;Point G_1 _ Sortie Final _  vers D;50.388299;3.128845;104;104;0;0
2025-12-27 00:10:06;Point A_1 - Vrai Point Inser1 vers D ;50.431664;2.931068;110;110;0;0
2025-12-27 00:10:06;Point A_2 - Inser1 vers L  (Corrigé);50.43177;2.931005;112;112;0;0
2025-12-27 00:10:06;Point B_1 - Mid_Inser1-2 vers D;50.432193;2.937499;110;110;0;0
2025-12-27 00:10:07;Point C_1 _ Inser 2 vers D;50.430505;2.9621;109;109;0;0
2025-12-27 00:10:07;Point D_1 _ Sortie1 _ vers D;50.428886;2.979063;98;98;0;0
2025-12-27 00:10:07;Point E_1 _ Insertion- vers L;50.423737;3.022513;108;108;0;0
2025-12-27 00:10:07;Point F_1 _ Radar _ Douai;50.424005;3.020059;105;105;0;0
2025-12-27 00:10:08;Point G_1 _ Sortie Final _  vers D;50.388299;3.128845;104;104;0;0
2025-12-27 00:15:08;Point A_1 - Vrai Point Inser1 vers D ;50.431664;2.931068;110;110;0;0
2025-12-27 00:15:08;Point A_2 - Inser1 vers L  (Corrigé);50.43177;2.931005;112;112;0;0
2025-12-27 00:15:09;Point B_1 - Mid_Inser1-2 vers D;50.432193;2.937499;110;110;0;0
2025-12-27 00:15:09;Point C_1 _ Inser 2 vers D;50.430505;2.9621;109;109;0;0
2025-12-27 00:15:09;Point D_1 _ Sortie1 _ vers D;50.428886;2.979063;98;98;0;0
2025-12-27 00:15:09;Point E_1 _ Insertion- vers L;50.423737;3.022513;108;108;0;0
2025-12-27 00:15:10;Point F_1 _ Radar _ Douai;50.424005;3.020059;105;105;0;0
2025-12-27 00:15:10;Point G_1 _ Sortie Final _  vers D;50.388299;3.128845;104;104;0;0
2025-12-27 00:20:10;Point A_1 - Vrai Point Inser1 vers D ;50.431664;2.931068;110;110;0;0
2025-12-27 00:20:11;Point A_2 - Inser1 vers L  (Corrigé);50.43177;2.931005;112;112;0;0
2025-12-27 00:20:11;Point B_1 - Mid_Inser1-2 vers D;50.432193;2.937499;110;110;0;0
2025-12-27 00:20:11;Point C_1 _ Inser 2 vers D;50.430505;2.9621;109;109;0;0
2025-12-27 00:20:11;Point D_1 _ Sortie1 _ vers D;50.428886;2.979063;98;98;0;0
2025-12-27 00:20:12;Point E_1 _ Insertion- vers L;50.423737;3.022513;108;108;0;0
2025-12-27 00:20:12;Point F_1 _ Radar _ Douai;50.424005;3.020059;105;105;0;0
2025-12-27 00:20:12;Point G_1 _ Sortie Final _  vers D;50.388299;3.128845;104;104;0;0
2025-12-27 00:25:13;Point A_1 - Vrai Point Inser1 vers D ;50.431664;2.931068;110;110;0;0
2025-12-27 00:25:13;Point A_2 - Inser1 vers L  (Corrigé);50.43177;2.931005;112;112;0;0
2025-12-27 00:25:13;Point B_1 - Mid_Inser1-2 vers D;50.432193;2.937499;110;110;0;0
2025-12-27 00:25:13;Point C_1 _ Inser 2 vers D;50.430505;2.9621;109;109;0;0
2025-12-27 00:25:14;Point D_1 _ Sortie1 _ vers D;50.428886;2.979063;98;98;0;0
2025-12-27 00:25:14;Point E_1 _ Insertion- vers L;50.423737;3.022513;108;108;0;0
2025-12-27 00:25:14;Point F_1 _ Radar _ Douai;50.424005;3.020059;105;105;0;0
2025-12-27 00:25:15;Point G_1 _ Sortie Final _  vers D;50.388299;3.128845;104;104;0;0
2025-12-27 00:30:15;Point A_1 - Vrai Point Inser1 vers D ;50.431664;2.931068;110;110;0;0
2025-12-27 00:30:15;Point A_2 - Inser1 vers L  (Corrigé);50.43177;2.931005;112;112;0;0
2025-12-27 00:30:15;Point B_1 - Mid_Inser1-2 vers D;50.432193;2.937499;110;110;0;0
2025-12-27 00:30:16;Point C_1 _ Inser 2 vers D;50.430505;2.9621;109;109;0;0
2025-12-27 00:30:16;Point D_1 _ Sortie1 _ vers D;50.428886;2.979063;98;98;0;0
2025-12-27 00:30:16;Point E_1 _ Insertion- vers L;50.423737;3.022513;108;108;0;0
2025-12-27 00:30:17;Point F_1 _ Radar _ Douai;50.424005;3.020059;105;105;0;0
2025-12-27 00:30:17;Point G_1 _ Sortie Final _  vers D;50.388299;3.128845;104;104;0;0
2025-12-27 00:35:17;Point A_1 - Vrai Point Inser1 vers D ;50.431664;2.931068;110;110;0;0
2025-12-27 00:35:18;Point A_2 - Inser1 vers L  (Corrigé);50.43177;2.931005;112;112;0;0
2025-12-27 00:35:18;Point B_1 - Mid_Inser1-2 vers D;50.432193;2.937499;110;110;0;0
2025-12-27 00:35:18;Point C_1 _ Inser 2 vers D;50.430505;2.9621;109;109;0;0
2025-12-27 00:35:18;Point D_1 _ Sortie1 _ vers D;50.428886;2.979063;98;98;0;0
2025-12-27 00:35:19;Point E_1 _ Insertion- vers L;50.423737;3.022513;108;108;0;0
2025-12-27 00:35:19;Point F_1 _ Radar _ Douai;50.424005;3.020059;105;105;0;0
2025-12-27 00:35:19;Point G_1 _ Sortie Final _  vers D;50.388299;3.128845;104;104;0;0
2025-12-27 00:40:20;Point A_1 - Vrai Point Inser1 vers D ;50.431664;2.931068;110;110;0;0
2025-12-27 00:40:20;Point A_2 - Inser1 vers L  (Corrigé);50.43177;2.931005;112;112;0;0
2025-12-27 00:40:20;Point B_1 - Mid_Inser1-2 vers D;50.432193;2.937499;110;110;0;0
2025-12-27 00:40:20;Point C_1 _ Inser 2 vers D;50.430505;2.9621;109;109;0;0
2025-12-27 00:40:21;Point D_1 _ Sortie1 _ vers D;50.428886;2.979063;98;98;0;0
2025-12-27 00:40:21;Point E_1 _ Insertion- vers L;50.423737;3.022513;108;108;0;0
2025-12-27 00:40:21;Point F_1 _ Radar _ Douai;50.424005;3.020059;105;105;0;0
2025-12-27 00:40:21;Point G_1 _ Sortie Final _  vers D;50.388299;3.128845;104;104;0;0
2025-12-27 00:45:22;Point A_1 - Vrai Point Inser1 vers D ;50.431664;2.931068;110;110;0;0
2025-12-27 00:45:22;Point A_2 - Inser1 vers L  (Corrigé);50.43177;2.931005;112;112;0;0
2025-12-27 00:45:22;Point B_1 - Mid_Inser1-2 vers D;50.432193;2.937499;110;110;0;0
2025-12-27 00:45:23;Point C_1 _ Inser 2 vers D;50.430505;2.9621;109;109;0;0
2025-12-27 00:45:23;Point D_1 _ Sortie1 _ vers D;50.428886;2.979063;98;98;0;0
2025-12-27 00:45:23;Point E_1 _ Insertion- vers L;50.423737;3.022513;108;108;0;0
2025-12-27 00:45:23;Point F_1 _ Radar _ Douai;50.424005;3.020059;105;105;0;0
2025-12-27 00:45:24;Point G_1 _ Sortie Final _  vers D;50.388299;3.128845;104;104;0;0
2025-12-27 00:50:24;Point A_1 - Vrai Point Inser1 vers D ;50.431664;2.931068;110;110;0;0
2025-12-27 00:50:24;Point A_2 - Inser1 vers L  (Corrigé);50.43177;2.931005;112;112;0;0
2025-12-27 00:50:25;Point B_1 - Mid_Inser1-2 vers D;50.432193;2.937499;110;110;0;0
2025-12-27 00:50:25;Point C_1 _ Inser 2 vers D;50.430505;2.9621;109;109;0;0
2025-12-27 00:50:25;Point D_1 _ Sortie1 _ vers D;50.428886;2.979063;98;98;0;0
2025-12-27 00:50:25;Point E_1 _ Insertion- vers L;50.423737;3.022513;108;108;0;0
2025-12-27 00:50:26;Point F_1 _ Radar _ Douai;50.424005;3.020059;105;105;0;0
2025-12-27 00:50:26;Point G_1 _ Sortie Final _  vers D;50.388299;3.128845;104;104;0;0
2025-12-27 00:55:26;Point A_1 - Vrai Point Inser1 vers D ;50.431664;2.931068;110;110;0;0
2025-12-27 00:55:27;Point A_2 - Inser1 vers L  (Corrigé);50.43177;2.931005;112;112;0;0
2025-12-27 00:55:27;Point B_1 - Mid_Inser1-2 vers D;50.432193;2.937499;110;110;0;0
2025-12-27 00:55:27;Point C_1 _ Inser 2 vers D;50.430505;2.9621;109;109;0;0
2025-12-27 00:55:27;Point D_1 _ Sortie1 _ vers D;50.428886;2.979063;98;98;0;0
2025-12-27 00:55:28;Point E_1 _ Insertion- vers L;50.423737;3.022513;108;108;0;0
2025-12-27 00:55:28;Point F_1 _ Radar _ Douai;50.424005;3.020059;105;105;0;0
2025-12-27 00:55:28;Point G_1 _ Sortie Final _  vers D;50.388299;3.128845;104;104;0;0
2025-12-27 01:00:29;Point A_1 - Vrai Point Inser1 vers D ;50.431664;2.931068;110;110;0;0
2025-12-27 01:00:29;Point A_2 - Inser1 vers L  (Corrigé);50.43177;2.931005;112;112;0;0
2025-12-27 01:00:29;Point B_1 - Mid_Inser1-2 vers D;50.432193;2.937499;110;110;0;0
2025-12-27 01:00:29;Point C_1 _ Inser 2 vers D;50.430505;2.9621;109;109;0;0
2025-12-27 01:00:30;Point D_1 _ Sortie1 _ vers D;50.428886;2.979063;98;98;0;0
2025-12-27 01:00:30;Point E_1 _ Insertion- vers L;50.423737;3.022513;108;108;0;0
2025-12-27 01:00:30;Point F_1 _ Radar _ Douai;50.424005;3.020059;105;105;0;0
2025-12-27 01:00:31;Point G_1 _ Sortie Final _  vers D;50.388299;3.128845;104;104;0;0
2025-12-27 01:05:31;Point A_1 - Vrai Point Inser1 vers D ;50.431664;2.931068;110;110;0;0
2025-12-27 01:05:31;Point A_2 - Inser1 vers L  (Corrigé);50.43177;2.931005;112;112;0;0
2025-12-27 01:05:31;Point B_1 - Mid_Inser1-2 vers D;50.432193;2.937499;110;110;0;0
2025-12-27 01:05:32;Point C_1 _ Inser 2 vers D;50.430505;2.9621;109;109;0;0
2025-12-27 01:05:32;Point D_1 _ Sortie1 _ vers D;50.428886;2.979063;98;98;0;0
2025-12-27 01:05:32;Point E_1 _ Insertion- vers L;50.423737;3.022513;108;108;0;0
2025-12-27 01:05:33;Point F_1 _ Radar _ Douai;50.424005;3.020059;105;105;0;0
2025-12-27 01:05:33;Point G_1 _ Sortie Final _  vers D;50.388299;3.128845;104;104;0;0
2025-12-27 01:10:33;Point A_1 - Vrai Point Inser1 vers D ;50.431664;2.931068;110;110;0;0
2025-12-27 01:10:33;Point A_2 - Inser1 vers L  (Corrigé);50.43177;2.931005;112;112;0;0
2025-12-27 01:10:34;Point B_1 - Mid_Inser1-2 vers D;50.432193;2.937499;110;110;0;0
2025-12-27 01:10:34;Point C_1 _ Inser 2 vers D;50.430505;2.9621;109;109;0;0
2025-12-27 01:10:34;Point D_1 _ Sortie1 _ vers D;50.428886;2.979063;98;98;0;0
2025-12-27 01:10:35;Point E_1 _ Insertion- vers L;50.423737;3.022513;108;108;0;0
2025-12-27 01:10:35;Point F_1 _ Radar _ Douai;50.424005;3.020059;105;105;0;0
2025-12-27 01:10:35;Point G_1 _ Sortie Final _  vers D;50.388299;3.128845;104;104;0;0
2025-12-27 01:15:35;Point A_1 - Vrai Point Inser1 vers D ;50.431664;2.931068;110;110;0;0
2025-12-27 01:15:36;Point A_2 - Inser1 vers L  (Corrigé);50.43177;2.931005;112;112;0;0
2025-12-27 01:15:36;Point B_1 - Mid_Inser1-2 vers D;50.432193;2.937499;110;110;0;0
2025-12-27 01:15:36;Point C_1 _ Inser 2 vers D;50.430505;2.9621;109;109;0;0
2025-12-27 01:15:37;Point D_1 _ Sortie1 _ vers D;50.428886;2.979063;98;98;0;0
2025-12-27 01:15:37;Point E_1 _ Insertion- vers L;50.423737;3.022513;108;108;0;0
